acad1,acad2,acad3,acad4,acad5,alum1,alum2,alum3,extra1,extra2,extra3
-1.8419313448674322,-0.8068046212744093,-2.7407848093218266,-0.7815330809366956,-0.7685839698947918,0.0662428677015946,2.932143881353623,-0.2151744755685933,-1.5404251532812148,-1.6695902667008076,-0.7715621509309498
-1.3835536050976105,0.6775857630022168,0.2886432181185503,-0.8010979859120934,-0.9945412245243008,-3.171246802332058,1.1486598742969243,-1.6238714517859754,-2.1576310230534754,-1.8787919079550721,-1.3785081223401225
-0.7134765591036715,0.30170084731470204,0.671483447915747,0.9799597842883688,-0.8704761172952101,-0.3541239478667291,-2.501270612677524,-3.022078954113202,-1.541604674722472,-1.811085430538541,-1.0886857194487647
-0.27949790981440276,-0.5991652316124827,1.3102734184362839,0.817554648462351,0.8160759178930105,-0.568940719313834,-0.4622122883577272,-1.612912356942043,-0.6738761847804107,0.7466955960170059,-0.1698526546753843
1.2400744961701748,0.7618732406448004,0.18221192467377167,0.9793280889925704,0.3919545428797767,-0.5815285582811337,2.509559174582693,0.13632972398747173,4.585523098522176,5.190730221472445,6.104244008006269
0.4189028909825111,0.8589637052868094,1.0581870091357306,0.29134851188425226,0.7034478012658288,-0.13825648668999865,-1.6844345739478528,-0.8456444560558242,-2.504416347568627,-1.2746230965659582,-1.8245746175652604
-0.6228061947239285,0.17116356931427748,0.23697602945303164,0.13241694510475954,0.9602282176591075,0.46646384219307246,0.1416447027454784,-1.7185625191338216,0.2862013691280494,0.8219188343424754,-0.4213486874460301
-1.0414221771615333,1.9392992830719458,1.662057822008568,-1.4204909978689388,0.7097444784295672,0.07479516598263188,-0.21429078987743988,-0.12392027735871287,0.3163130010299323,1.2622410550886072,-0.6939647112700776
0.001781771043766138,2.154531468655069,0.8481179174927949,0.7011842239298332,3.642215760887319,2.243786381066303,0.857109282593098,3.1983869280497768,2.526806386005269,1.805218647533366,3.0728572197125996
-1.6061692375980334,-1.2221444460937447,-0.3109061272566288,1.5574028713879167,1.4132424323952852,1.8137075198476864,-0.17555365745545803,1.1263794036895785,-0.3703350438515736,2.416582707646777,1.1231855412080822
-0.5257943274742902,0.8191644957609462,-0.07472455897224742,-1.512623947932005,1.324693775330894,-2.8648023783515506,0.46186984839934364,-0.47498518139547147,-0.2015204286833057,-0.8192929605400633,-1.2478235878029236
-1.6098592433554249,0.13003986657101002,-1.7044819719411501,0.26315330859263986,-2.3278456371294207,0.6219815879550414,-2.723652229102741,-1.7537278184247618,-2.451088972953234,-3.8878603580180893,-2.268009830352556
0.9102686632897679,1.0509865085983054,-0.26230081287371554,-0.87379340559523,-0.01025952410868318,0.45826031708033166,-0.14223913655083337,2.716961279995782,-0.8967791040245958,0.11874586474166562,-0.044515150950739324
-1.526827431741859,1.0248706933983072,-0.6292242385998881,-1.8770477530945284,-1.4349992750916956,-0.9146482473985355,0.7974589674906831,-0.9703229037525333,-0.3895589198138567,0.12594857149740615,-0.9037382353671726
0.3563543554182005,1.9948148084156836,0.13404086266089693,1.199951191424099,1.9174825181851427,-0.9303626298426588,0.970654839052336,-1.066028514205963,-0.9039638760143904,-0.5537381644818231,0.4549215216079505
-0.3451631016890251,0.2247648872903588,1.4095426968812976,-1.7000985836973164,0.7110740318459265,2.673806485716988,0.39420269970903166,3.1555807563989773,3.954537760722767,2.372035703539929,2.776491225108841
-0.4890543918576879,-0.7499222015831646,1.6864886873255815,-0.3619188370321633,0.10086572743844183,0.7882836917817673,0.9586961551670548,0.4472742902826799,0.5885843315377575,0.787943617648889,1.2378693596602919
-0.11335137069845004,0.8317106102675732,-0.39222583665438565,0.8693255597773155,-0.8122907644519881,0.1405002796983953,0.8423145777219435,0.3392566900559255,0.726287347951998,2.157087165443905,0.08856288873408016
0.13432669472829237,1.4217628960940976,0.616494806774907,0.07696242204361337,-1.4523347414097065,-0.4005835656741221,-1.5636638575759905,-0.15622109809466284,-0.11686099127425253,1.536793458924544,-0.037148539472540765
-1.4155331668218094,-0.9852004838151426,-2.1319008918236984,-1.0410297777063915,-1.3636884616978444,-0.6753135807565069,-0.47984354880792207,-0.6918804684593366,-2.9412359733364197,-2.773155394753606,-0.6956788541544499
-0.7629367220614196,0.07309670606570283,-1.5532890901622554,-0.471505656201591,-0.798805936149846,1.1583396192542836,1.3539003957327602,0.28193589428103333,-3.557352888563682,-0.786064636811315,-2.4692057205059816
-0.8228453508769775,-0.9245801187528626,-0.5664624261223773,0.23840794634196893,-1.1901164527781507,-1.9294500272009,1.2642217172439068,-1.1475920427359507,1.1791092017500515,1.302121991223221,1.3546461720692191
0.21016148035593535,-0.3371749476297755,1.063319261663462,-1.7621778366653582,0.8455301610780466,-0.685234026620939,1.2563559244869775,1.1349914696406438,-0.30682978595203336,1.7086914098027823,0.18589056419753314
-1.2307236369279857,-1.0391840351051895,-1.0640353864233636,-0.869856891553837,0.08518056236063772,-2.053536071189289,0.15841717078100936,-0.34695463531843934,-2.010000123378435,-1.895043405752176,0.37999460803336116
-1.9567755509073752,-1.1592537295967338,-1.3847822316695801,-0.9378983247971139,-0.9218317716005087,-0.6410166530377266,-2.1630904428902844,-1.9895331461770323,-0.7324051323936759,0.10385178244735595,0.32065768859643634
0.973288667545543,0.10418082366151571,-0.14539760513619848,1.8309196199330293,0.41799751037039384,0.3381097166501258,1.0208222843196544,0.22593656136023385,2.0653923305924797,0.9788703456072316,1.2221331609274373
1.8716665575236027,0.31210466990021724,0.4464658188344567,0.5881494945133764,-1.0642800175667624,1.3528316161411011,1.6083063554534003,0.925310861541755,1.3457310097861575,1.4234317506319267,0.9054845948468199
-1.654645100771854,0.1207533609722226,0.01623638383048168,-0.18548356604426727,0.5210227093714548,-0.6089964050164575,-1.7288915645366685,-1.7648202064240202,0.41965827269458367,0.18600097845095556,-1.491650330455713
1.3383305777474566,-1.2473625256788656,-2.0777708238639208,-0.8253342485356925,-0.4004887693410795,-1.696693500029139,-2.0262155909979143,-0.40344935161401385,-1.2583251639438418,0.3917239803808633,-2.863173305196129
-0.2881454177095415,0.32891415377903865,-1.2692132422172113,1.8576977701729673,-0.722807859905783,-1.4287028079932071,1.0494827830727251,0.023203977454800184,2.390902336953956,-0.6625107129679408,-0.3999433227021158
-0.6671013568690385,0.3445941190579536,-1.0283040928569502,-0.4290886984004811,0.15557577559382516,-0.3884107441798164,-0.15486382621393655,-0.08275811664257267,-2.876277514172123,-1.091179923114383,-2.983564968209139
0.22701647926400306,0.7267667834586642,-1.0763435229022242,-1.7364011411582392,-1.8956583937002967,-0.654768655111692,-2.0517795962604963,1.4433508890794036,-1.3086226886346464,0.21342838201094422,-0.41706983275380427
0.36641476919396315,0.07800695374610278,-0.08759816091678294,-0.766025144762069,2.2749158844814996,2.1359266092789437,1.6338121188577248,0.7423635072644647,1.005584796654945,0.5851207732571073,0.8634874097160626
-0.5796101901684034,0.577139187953013,-1.181565178305176,-0.07254166049796335,-0.007916930455918458,-0.33959247802685794,-1.2556889309666088,-1.6271037696619495,0.4306222008371414,-0.537951952522209,-1.0209592040537803
1.736844306800512,1.1597602914719618,1.7716431017930605,-0.1386119686855323,1.9548055196469476,2.3238927792557216,1.8655415474104031,1.4597653309167193,2.9907582188399395,1.3556877421289917,0.44687208308404835
-1.418895048723199,-0.38999058231308564,-1.149440286397514,0.4996848466086321,-1.3750919126353687,-0.8121308293881478,-4.203935130336794,-1.265117275894011,-3.0718028373161843,-2.4215862846259735,-2.9970213434018254
-1.5968148737485592,-0.6143117029421605,-3.0978611405350787,-0.6660412289582408,-1.5756265159957483,-2.395237061618857,-0.5572044732725154,-2.0464090029043143,-4.187534230618534,-3.9523317914086955,-4.365665065975919
0.5925082925813112,0.9844615928171245,-0.7804391739875939,2.58196044864893,0.4302172262144442,-0.6515752843238112,1.2125171912247108,-1.0547438308377248,-0.2066874370205325,1.5410346794522491,1.0506343070433268
1.1810837730203638,3.312634194488826,0.41148858497628316,0.3104302819006634,0.174136559580386,1.5935571829436435,1.6478793407849959,0.8811089940632594,1.9319009095585502,0.9902962311606812,2.4501063948502018
-1.0486723248371854,-0.2535134704364787,-0.7794720606906114,-0.012045386319766788,-1.1588509133776115,-1.2053871199066613,0.8750854287313783,-1.087291902473583,-2.108281901929281,-0.7078406642592185,-0.20128086825240818
0.20508765191390707,1.3702090689634094,0.35514343729825054,-0.06800059586971277,-0.6724361096538499,0.6579226133032399,2.0129002741329254,1.5545746633651203,-0.7629499635924715,0.7985366572362731,-1.1404626118987808
-1.4960681867546644,-1.201100264148962,-1.5585851798719572,-0.6857872974044515,-1.7275035295210734,-3.2076377547078536,-1.5196293881887073,-2.6052746845587906,-4.961948542295099,-4.368762254375591,-6.181671076100001
-0.2598560712824316,-1.215560079053276,-1.351045591979636,-0.18457496564292972,-0.2064414358212184,-0.07827100622520942,-0.47726914191541514,-2.1757980061475792,0.4256931085899262,1.1744963767325367,1.2609158543590933
-0.9168626971371703,-1.7793933887394366,-0.31781456771012906,1.1146015294994558,-0.005657057601840383,-0.6990711134965003,-1.1018505035866766,-1.723720719021829,-0.9753864716737117,-0.5364230366946156,-2.2731587188094204
0.34912063554377026,-0.5042467828436581,0.7447512271231782,1.9254948337285889,0.19027882173751917,-0.44145789430160004,0.2599442254583057,-0.30362461345029595,-0.08428582801643293,-0.33276534600009644,-0.5533720302900463
-2.1633408816142525,-0.2065513889619967,0.9694398996141337,0.4117126952031226,0.39365736525579675,0.10184512163748731,0.07066443970038805,0.6350269229609036,1.6007867681829375,1.7656732416109913,3.331680202346164
1.4013756956252648,0.9677471613708242,-1.6619509081534116,2.5523939485296308,-0.9621830468803817,-0.7152481547587547,-0.2993838891597418,-0.6976660070654682,-0.20194871882611531,-2.145593760577604,0.6075385870346639
3.9051452774746482,1.0845291475719017,1.4479686509384817,1.4795827204112157,1.6533461943053773,0.6073762306162334,2.130705664241077,1.4558055950047943,4.39746798555898,3.040021320476198,3.164910837822315
0.3605597130941552,-4.041200082288422,-0.06928991254796046,-0.5960098249915313,-1.5349947655056262,-2.40818967579305,-2.203205432657172,-1.5508046267823445,-3.902065251578393,-0.050775555006261686,-3.953378535640225
0.10644572327918372,-2.8816577738794478,-0.576033311633294,0.6284642677168643,0.012694228837112322,-0.858767852730391,0.14111464453796482,-0.578944029708147,-0.021178951076503458,0.8842156223980812,-0.531176724297818
-2.4063075557389113,-1.540469141490174,-0.8373115081340848,-1.4064120873187127,-0.5985800555675347,-2.7313419555988427,-2.7661593618698834,-0.7518268513304301,-5.146847738800388,-4.715883015775509,-4.117992203401283
-1.7586420942534344,-0.06245799055542439,-1.1861947955254706,-2.0206791966955016,0.07889032058852391,-0.37180746248250013,0.9351100073037892,0.0815476090691449,-2.717756265906736,1.022196329387289,-0.8117337544283694
0.12733553245941226,0.38894267505250346,0.7420673116202712,0.31886109337914237,-0.4386314563495468,-0.10556798474442594,-1.261078428676836,0.5211274442235628,2.1841049993214936,2.9152728312322567,1.3665982753999233
-1.7418240958982774,-0.5532049431313808,-1.6177790823702445,-0.33605269137953825,-0.4748355430222524,1.0110181237316183,0.9060286344239634,0.5274388198614168,-1.6541685003564963,-1.1063492912194626,-2.1273716931735387
2.4111616122773154,0.6523676832091259,0.3389519372208668,-0.05171931769398147,-0.06809312223351191,-0.005950841647195045,2.3108061954514483,0.7074337374106532,2.3854180585601066,0.45292066229281064,2.845568964477643
-0.35921051567193085,0.695444065779431,2.656390504348119,0.7751464789236114,-1.102180609686518,2.7109484092334966,1.6936480519846089,2.738461796949509,4.035058490176258,0.7547724768264383,1.9452870105423057
0.09252682791990127,-0.4129020478596775,-0.7810888799128202,1.5111866198933774,0.960020433330841,-0.298780512309815,0.31810553305999234,1.3787680538315066,-2.353574512305319,-0.7890739978157217,-0.5217678568136733
-1.9207479720222926,-2.3403644559035715,-0.8885791508334635,0.8213623764598299,-0.43684605068138294,0.8208933872872584,0.6342879217321382,0.9780962358131186,1.4340334007817324,1.0773199718398028,2.1800480158284987
0.10023477803826257,-0.6022151903522373,0.2097124908682762,0.22645970563618323,-0.5159662659540363,-1.4939583802233471,0.6098161582476748,-0.8950900550991211,0.3554964347039777,0.11535083216876144,0.7098215283864769
0.5596524290288091,-0.6628802752527204,-0.7648503189696452,0.185999409920635,-1.4182155188648866,0.5540321219134321,1.6416201476964967,0.2236100444179324,-0.7979774920975262,-0.08754898055259354,-0.10916325949884831
-0.9178996186386746,-2.4603803154874284,0.3729979848513067,-0.47809796652090797,1.6696562000622703,-1.1216804248718037,-0.08479020612133946,2.8371929553676103,1.4151907540546804,1.8242508016536663,2.115531821905796
-1.0602666666374823,-1.049401000580082,-0.6777821819801759,0.3926566630429963,0.02185798164472608,-0.19641718311309636,1.0481058894101165,-0.5933980302567325,2.290135993733621,3.597774114645994,0.19659863470587985
-1.7855373113915844,0.13849060467456722,1.8992423121796012,0.06283862212460739,0.7688142877733797,0.42773518269573624,-0.9389423359018965,1.207383315216579,1.0044844950848897,-1.1100618159257252,0.5002288972811277
-1.39173687756929,-2.3098157470474128,-0.1041325373592139,-0.08820111833045977,-0.6360259825510082,-1.1184441970678805,-0.9214868243684889,-0.1704307489089533,-1.9550210733954323,-3.6476241071781743,-2.3241089872132945
2.3223181227614185,1.4561406839061912,2.3385250667057886,2.072352924696163,2.4406623647535692,0.8703316880704125,2.0073523651180105,4.803417034427246,0.6602199258184367,3.36703755192549,2.2775986382760514
-0.7744595053316347,0.9521548224049683,1.017334769811075,-0.4798487453112882,1.1603977120908286,-2.2334635953054494,-2.5193816321644436,-0.054638327037489734,-2.5376344217547184,0.13893709078652489,-1.1416920826760355
0.10625944724961253,0.26424975554184443,-2.05182424829595,-0.1357413930959243,-1.234778867439951,0.7438699802948104,1.0203731824600188,1.4234920722654563,-1.459024104487094,-0.40513056675540726,-1.4595750024799248
-2.2747810516657703,-1.0636264147068617,-1.2102657921629498,-1.4701047585769427,-1.7522371095638667,0.360154189867225,-1.4483872751988704,-0.40584529154881027,-2.5125063760079387,-1.5424554708415485,-1.9152675824584544
0.8740083302205638,-0.007958445890056356,0.8134286436654684,1.1895663864207766,0.6397078164229384,1.2663182273160045,-0.8536390115456799,-0.7068718358445614,1.991958271286963,-0.4619230282670866,-0.23036267552942588
-0.39132805161693585,0.8442045636326599,-1.3175915234751123,0.3541299425980691,-0.3392574244008355,-0.9962065400794223,-0.2734711498455234,-0.48010922264093553,-0.39372542107267816,-0.6551631797785653,-1.0411855445089122
1.0113731873066854,0.6181779495550912,0.10405712727069549,0.99687230752352185,2.428051078308624,0.8248928741388032,-0.48722652949945683,0.49936524182296044,-0.8863067006188832,-1.872777894906,-2.1894480503439397
-0.11162319922446365,0.9523848319806768,0.0785135684938415,-0.4559445477476771,-1.0933313787418972,0.8542403940702076,1.6361706179976359,1.3611791460327576,0.9821589835725879,1.4500091221021347,0.9416102258690981
-2.589588677316157,-0.6296276611404703,-1.287771271999584,-0.5602596776553607,-0.3576916948237281,-0.9795954380700866,-1.5998853446714079,-1.6590445038998787,-3.245159952122783,-2.0271479899130407,-1.457903174471952
0.07286274855148107,-0.06189930423940822,-1.4050710229393046,-1.9171296396047157,-1.3908648374857433,-1.5586644890337278,-0.6889979782695398,-1.4024008980712197,-2.9656151898160616,-1.425684578247076,-2.503443687193023
-0.07275425020919071,0.170449693891278,0.6059595979919529,-0.04120953527423796,0.25482091474946106,-1.071705623467227,-1.7935690487115934,-0.3916980648639476,-1.1225363998911044,-1.8500662914823722,-2.181851808904123
-3.1532007394508854,-1.4098581577512073,-1.1285305715407437,-2.823691716148611,-1.7097673409464273,-0.5457663293266674,-1.5041307956648609,-2.0473771356192705,-2.6936044746273455,-3.457814884205325,-2.4712713270032762
-1.795659492718566,-0.12657033325122188,0.1583822460842301,-0.47044319924906525,0.8631987234481854,-0.6724073109780773,0.5880224075932798,-1.7219582538154334,-0.560737948361264,-0.8254468979644599,-2.2362301327213636
0.9501343176075654,0.7955171738262315,1.2256825863168137,-1.0528602724321374,1.498947614867809,1.2659724616660284,1.7451093649412388,0.6341650401028444,3.5195538987403543,2.4590642500808495,2.3725116628135425
1.0436978107379362,1.8785363355773557,1.434935246983884,-1.0742967196276467,-0.9310667555075907,0.5594078029470216,0.7642547020494169,0.02404116984871635,0.673065760995401,2.1616582021818047,0.857489772747617
-1.7363157297196148,0.09216744388202852,0.10368793732072318,2.1367726875359296,1.1424585925799484,2.649181736128407,-0.004897835363162968,2.2335658220144228,1.6001187676936084,2.265153527801546,4.253305117745951
0.823958358378021,0.2215819277303667,-0.779142036378815,1.2046082308697774,0.22381926841676622,-1.1188148500085964,0.24717936654422223,0.3019044694323471,1.6841617930420951,1.4366041089439032,0.9173465351335077
0.0025001490963092454,1.5881957308487862,-0.8688590961648992,1.5517070784173093,2.625141542028079,-0.06946851814187734,1.1656137640490976,1.9686942011191166,2.1342532255320057,0.9418362299858236,-0.7140263075593822
-0.3389153207709207,-1.1194826100943096,-1.4089088231507882,-0.6539452780792276,-1.446167657263384,0.6953366006209412,-0.6169299001259814,-0.24766718600270096,0.46007976971626036,-1.343212155479,2.284570656113431
1.556296930607966,-0.19383018101202734,-1.2439981691119735,1.3446713419475533,2.2337321557227776,2.0877609744487122,2.092567324378239,0.22034943750094027,1.7516575009178004,1.882535816036603,0.9641187388146457
-1.0528888775939418,0.44129622228910614,1.13580777269648,0.18924814946753188,-1.1667665789648987,-2.1231240205341733,-0.5011198180349914,-0.024364446786562903,0.28913739856808773,0.5338087268223193,-0.5554683003169494
1.5220090351584386,1.4422144357110516,0.8010983900102978,1.6550967140342079,1.1926529262421384,1.2686960172657655,0.5824524159581231,0.06734504648750408,0.3717465881632796,2.1473763652979385,0.013774119520933634
-2.5047097981884963,-1.1903901803834267,-2.5609095696206605,-2.1906861067620373,-1.3873557603159097,-2.517185636159276,-1.9633743651699975,-2.5711700740074823,-3.3835106947451354,-1.7673839707966752,-3.5787114497360144
0.3096687791070811,1.4122684613276895,-0.67992340199585,-0.8153231736631693,-1.9029969061427998,-1.029866660991805,-0.25851055774822423,-2.455297651433799,-1.1196220088003457,-0.6771361566977986,-2.201474765445341
-1.3929632346746181,-0.19874533306770115,0.607609523811016,-0.2833566114712602,-2.166739005809082,-0.9564111835611704,-0.7100850748534034,0.617302130906115,-2.5854938226062534,-1.9686822234376242,-1.7149241994627968
-0.26604193616097926,0.5976018660524268,-0.1705338178184526,0.3059173530717741,-0.03969813642784329,0.5167076723961824,0.16923790520317172,-0.2668524372565788,-1.7131223432270846,-1.405538417632479,-0.7224269072215754
-2.174335724218509,-2.0898400517965032,-0.49534919811240075,-1.5473322719205385,-0.15258090644796782,-0.968398331273046,0.028378286271530884,-1.9840218611487501,-4.897230733987419,-3.18179116207966,-3.2234571930146747
-0.23192262538119912,-1.7729682669541587,1.2294282835110446,-1.3002860234879896,-0.6832537244972059,2.320766781062044,0.8804196172872759,-0.9817257443391042,2.8281064991124616,1.508016202463693,1.097200337728706
-0.5010712804524964,0.9088815931312303,-0.6124802834714888,-0.025933769974072554,0.9610189382629482,-0.3592307940036826,2.055629573584524,0.7027608074448635,0.2799755438816103,1.6810919950697671,0.9993945554047059
-0.9811009618813135,-0.5562855708395582,-0.23381561235760576,-1.1330254103196962,-1.5388634588154253,-0.979418735408837,-3.2322360950216797,-1.7421170278961664,-2.228860092945856,-2.9055088143950254,-3.3984929003398907
0.28668404898643146,-0.5934921916723321,-1.4970420481299453,1.0310178189986834,-1.6469077016686364,2.834133787194037,0.9008150281807086,1.1516179400281128,1.7218120520757383,1.7146343433723659,0.9123067498663276
1.6524036791333971,-0.12475080157391716,-0.14722302703189794,-0.8136026855355255,1.0131272554327915,0.2845062130983245,2.1544614852707413,0.153773002993379,0.3020750817386181,-0.9179287361674047,0.506740347454309
-0.18220861947279837,2.5749822202146304,-0.9443664494049873,0.7507682961740444,1.1498397920764214,-0.38109876126303316,-0.06981010948267045,-0.5716247963406995,-0.1613688871369086,2.33874341082737,0.8299183270773713
-1.5504901371684527,-0.21643777661903404,-1.2232440749823148,-0.1986735299914237,-1.989668085549438,1.136075850407725,1.313353094077293,0.7172175614368974,1.3873262826900583,0.2569434576867633,1.6997178203189367
-0.9195632218231626,0.4256514580786976,0.3368078133727277,0.41998494111131524,-0.14649168895394277,2.151011081815016,-0.804196911150189,-0.38568452895960836,-1.162762406977624,2.259703358810609,0.9718967024179221
0.9608748405270985,1.0187041546074929,0.687396006721301,-0.2342098268228919,1.3086159211432828,-2.927308559064535,-1.9315708573763344,-1.9528457112249995,-0.29162102884716096,-0.8275755413813296,-1.4550065876957612
0.1983214886303955,-0.9317208591498205,-0.6140201160202694,-0.9578796759948626,-0.9837612050956356,1.763056394652307,-0.9955170615383412,0.6248111196179241,0.12353263625040428,1.5047698422433886,0.4227040825664503
1.5640920100320148,0.8861778620986815,-0.19029124769781003,0.5000974345348577,-0.7002067364494664,-0.6997380964542145,2.5557174660906066,2.659009582114635,2.098079655906628,-0.19977370337405553,-0.20095415453779258
-2.183284163497271,-1.8122714495470726,-0.2593323391255425,-2.284488690334549,0.006761220982202373,-1.7708434212047686,-0.8860552545185505,1.2316070862020732,-2.314774946199652,-3.749429489630646,-2.945235729843337
-1.1131599400216086,-0.06168560759478152,-2.312209643409796,-0.5964041628541243,0.6613822476956184,0.8281962672147906,0.019186870179621493,-0.15420978649976824,0.7352500553418315,1.9511339965233407,0.22755080661131732
-0.27665438120128516,-0.1421340709114386,-1.3746074921070157,-0.12294229396741482,-0.6629208966473672,0.9597121571379422,-0.20218603630821497,-0.01310869093819858,0.5550005847352988,0.14211668565589766,1.4647544160487038
-0.996139834513728,0.12876100388266382,-0.7839125804244177,0.3034876514716405,0.27768889181904965,-1.207088786790671,-0.07720168265625495,-0.7095058851537299,-0.16604487473729487,1.8615805994444128,0.820013028897762
-0.7116929530232768,0.5845705970281264,-1.6554215106135066,-1.5384938208689876,-0.19860528698057706,1.2543784076413442,-1.2598747993520483,1.9664962901399816,-2.1564642249379227,-0.43631982738637115,-3.517826490664278
-0.1790420857234486,-1.5078628457517134,-0.03491999731319745,-1.362725373113588,-0.5318933953055127,0.1198649132119109,-0.2686380145805034,1.2674142549620973,0.9557966185799878,0.7353567329472237,-0.26450558815542946
0.9247816247518812,-0.4586123232665231,1.4901450558178888,-0.4867654627741837,-0.8116799885779059,-0.09060412120183002,0.12332309454299882,-1.5581055771642744,-0.15091605032931543,1.2400721677782436,-0.26141478492950343
0.07292346967357322,-0.2241654240458584,-0.22190559119600917,0.9480044222268188,0.7782827389144399,0.15499914583418017,0.06526306031785836,2.313227375770033,2.6060541844892797,0.8200543393368357,0.9887777312405552
0.0411378903302132,1.532685061146535,-0.1305212959020548,0.8635103886741545,0.682453994543083,1.5938552271155058,1.4455832469619663,-1.1479351540439329,-0.9142527100759094,0.8692945772096509,0.9842713186286666
0.3790897374781708,-0.9131296991898488,0.03361609341473182,-0.9628008147716981,-1.2417661199810608,-0.4856463211692388,-0.20899639153539962,0.07085067890804357,-0.09098787749283727,0.6117516001334558,0.2810965180261998
1.4115400984846571,1.2239359934021348,-0.29353256076105827,0.8396545996097586,0.974799728779438,2.91105079294893,1.6518305806421743,-0.7770439237144593,-0.020966035397138927,0.1391883103589374,1.6194285208327164
0.19180019866591613,-1.05940649369099,0.035362293463723146,-1.2066819357122964,-0.2489007883330011,-1.4424560821397931,0.037403409475186944,-0.686505077176979,-0.3879441981687397,-0.6694768293818396,-1.8806228686267152
2.3911839041602256,1.4417442366918132,0.9233973072104898,-0.7813702571358879,-0.14985384686667452,3.1645241249867655,0.4968230623972351,1.9715981300287817,3.5405270872272134,3.265383739499707,2.5033654754383345
-1.1648597116856867,-0.5204830022065946,-0.35150341365745974,0.06853670130193254,0.5457905692137052,-1.4071403826857356,0.07816735204487385,-2.8816232849849195,-1.0496269361888666,0.2261562406310373,0.7620462642075713
